FileName,ShareableLink
Ferruginous Pochard/Duck m.png,https://drive.google.com/file/d/1G04rg9umf7XZ02j-9iuyeoeVmNjWjab2/view?usp=drivesdk
Ferruginous Pochard/Duck f.png,https://drive.google.com/file/d/1EAp8MUQVKyslXn0V01JgD4GOlIlmJuuO/view?usp=drivesdk
Lesser Whistling Duck.png,https://drive.google.com/file/d/0B2IRT-hfS6uXZHVhbVZid2plbFE/view?usp=drivesdk&resourcekey=0-DIyDPklS0fZ0CsYbV_X0mA
Ruddy Shelduck.png,https://drive.google.com/file/d/0B2IRT-hfS6uXUnhsRU1DeTZtWjg/view?usp=drivesdk&resourcekey=0-DmWWHz2apg9cF1fn3ogpxw
Fulvous Whistling -duck.png,https://drive.google.com/file/d/1bqKcWVtVa1D6acP___OysnCSr3gxonEm/view?usp=drivesdk
Common Shelduck.png,https://drive.google.com/file/d/1wqTFkgkhuoXGCIwgeWoSWxZr2q90uTsd/view?usp=drivesdk
Falcated Duck.png,https://drive.google.com/file/d/1BONmUhuXm3nnU_jaQhdQM9FuE5hBJWcT/view?usp=drivesdk
White-winged Wood Duck.png,https://drive.google.com/file/d/14RZ7esbBxpgfqFEsZ4DpevhByHWm8v4x/view?usp=drivesdk
Eurasian Wigeon_1.png,https://drive.google.com/file/d/1xjbXq1SHqwRWFZR8fiTmEtu_cDpIK6qE/view?usp=drivesdk
Red-crested Pochard.png,https://drive.google.com/file/d/1tYdchD7l68UhRP9UTP9Bdk5_q1n_bb9R/view?usp=drivesdk
Common Pochard.png,https://drive.google.com/file/d/1DK1WaAEAUbc4McGouHUNscO4_hC_Yxd1/view?usp=drivesdk
Knob-billed Duck.png,https://drive.google.com/file/d/1N9Ne02P68TNxC90x3UyiDOOete3309ii/view?usp=drivesdk
Gadwall.png,https://drive.google.com/file/d/1f_StygxbzwQ6pckIQ8oZviP0lZoI3Ix3/view?usp=drivesdk
Gadwall_flight.png,https://drive.google.com/file/d/1TMTRtRjtOLlVbx_fZzTvA6bmEN_MBe99/view?usp=drivesdk
Cotton Pygmy-Goose_M_flight.png,https://drive.google.com/file/d/1fP5c7_XzW65zBNffGJwwIcP9j9sdTzRS/view?usp=drivesdk
Cotton Pygmy-Goose_F_flight.png,https://drive.google.com/file/d/1IBXQjBBN8Pi5RA-wUluTxsbuQ3WRII9t/view?usp=drivesdk
Common Teal_M_flight.png,https://drive.google.com/file/d/1siHkU22K0AsDO0zBSjBTN0w0P0OsdRhn/view?usp=drivesdk
Common Teal_F_flight.png,https://drive.google.com/file/d/1aKn62xrs7_X99RRd2kdD5rBSNAjcmNBL/view?usp=drivesdk
Common Teal.png,https://drive.google.com/file/d/1Xr2ggXf9R4eVUhX49f-55SufwbEpnzsP/view?usp=drivesdk
Cotton Pygmy-Goose_M.png,https://drive.google.com/file/d/1mmKtP9HmtwGBZWGjWOX9u6VLrDUL24TA/view?usp=drivesdk
Cotton Pygmy-Goose_F.png,https://drive.google.com/file/d/1-lPm-v69bqdlV25vWWrBiLIZ-fKO9ZQL/view?usp=drivesdk
Green-winged Teal.png,https://drive.google.com/file/d/0B2IRT-hfS6uXekZ4NWZ3SEJ4dEE/view?usp=drivesdk&resourcekey=0-hRRxJ1Zc9cTfDHZFsd70LQ
Andaman Teal.png,https://drive.google.com/file/d/0B2IRT-hfS6uXVUNvR2pvTkZsYVk/view?usp=drivesdk&resourcekey=0-upk6AGhYC0hz3fb9mbGeQQ
Northern Pintail.png,https://drive.google.com/file/d/0B2IRT-hfS6uXcV9DVWluZ092VTQ/view?usp=drivesdk&resourcekey=0-Bi5QsuuAfMf6WgpJQQZtkQ
Tufted Duck.png,https://drive.google.com/file/d/0B2IRT-hfS6uXTHBvaHlyVFBKZmc/view?usp=drivesdk&resourcekey=0-Zd0R4VUhdtg_DXf8FjGh0A
Spot-billed Duck.png,https://drive.google.com/file/d/0B2IRT-hfS6uXeGprM0Y2VEdYT3M/view?usp=drivesdk&resourcekey=0-qRKj97kM8ozr-Nh15yqzxA
Northern Shoveler.png,https://drive.google.com/file/d/0B2IRT-hfS6uXM3luN1IwTHcyZXM/view?usp=drivesdk&resourcekey=0-Jf-YYtEhlVVnu6Ds7satSw
Merganser.png,https://drive.google.com/file/d/0B2IRT-hfS6uXSUNET29TeThObnc/view?usp=drivesdk&resourcekey=0-y4auNCEuYGB_9iaXXUcX1w
Mallard.png,https://drive.google.com/file/d/0B2IRT-hfS6uXZ250SHQ2ajBSNkk/view?usp=drivesdk&resourcekey=0-abLos0hIVWFZIP4yfxb7ow
Greylag Goose.png,https://drive.google.com/file/d/0B2IRT-hfS6uXLXhRXy1PdXBYems/view?usp=drivesdk&resourcekey=0-gLEEqvBP19oYvhlXuCB8BQ
Garganey.png,https://drive.google.com/file/d/0B2IRT-hfS6uXVW9UWnVNcW5uQU0/view?usp=drivesdk&resourcekey=0-EpMtkj_VjbUCbEC1Bg3abA
Cotton Teal m.png,https://drive.google.com/file/d/0B2IRT-hfS6uXdUc2NXEtWFk4QVU/view?usp=drivesdk&resourcekey=0-k4DaAZ97pZy-x-ZZ2BkY3A
Cotton Teal f.png,https://drive.google.com/file/d/0B2IRT-hfS6uXX1pMODY0QkZXVlE/view?usp=drivesdk&resourcekey=0-3YgQeJeDaBJ1Uq_DHpFD_w
Bar-headed Goose.png,https://drive.google.com/file/d/0B2IRT-hfS6uXT21aaS1RcWtWdjA/view?usp=drivesdk&resourcekey=0-hUFBH6DavQk1k7NBi2w1Mg
Painted Francolin f.png,https://drive.google.com/file/d/0B2IRT-hfS6uXNW52bC11ZldVQzg/view?usp=drivesdk&resourcekey=0-8KbQ7B5d4aLJXXoJhEpKcw
Nicobar Megapode.png,https://drive.google.com/file/d/0B2IRT-hfS6uXVEViUlNUUmdmdFU/view?usp=drivesdk&resourcekey=0-jocMekdm82-u8ob-zgVy0A
Painted Spurfowl m.png,https://drive.google.com/file/d/1MY5xCrS8pmyj5uULBuMokdtWUf1Ssk4u/view?usp=drivesdk
Painted Francolin m.png,https://drive.google.com/file/d/0B2IRT-hfS6uXSWR0NXYwLWZiTTQ/view?usp=drivesdk&resourcekey=0-iTQFETE0NLKczUNz0kPUDA
Painted Bush Quail.png,https://drive.google.com/file/d/0B2IRT-hfS6uXNzlWRnBUZldjTEE/view?usp=drivesdk&resourcekey=0-Vm_vkRpQxlYWqw1WQm4y_A
Koklass Pheasant_F.png,https://drive.google.com/file/d/1bR5tKFAmCbPYelgV_azzxALjxR1hixKl/view?usp=drivesdk
Koklass Pheasant_nipalensis_M.png,https://drive.google.com/file/d/1RUeqaVfEVztXdL3Aq7TdM2Bit4csLVtv/view?usp=drivesdk
Koklass Pheasant_macrolopha_M.png,https://drive.google.com/file/d/1iyWGZZ1ElZO3VyIF-EFoPiYHem99x3y-/view?usp=drivesdk
Manipur Bush Quail.png,https://drive.google.com/file/d/0B2IRT-hfS6uXeVdtZXBKR3gtdk0/view?usp=drivesdk&resourcekey=0-7iYuATOmSlPXh7nx7NEOwg
Chukar 2.png,https://drive.google.com/file/d/0B2IRT-hfS6uXSGNxcGdIREFZOE0/view?usp=drivesdk&resourcekey=0-OuynVbJjYrBNejgX9QZwqg
Hill Partridge.png,https://drive.google.com/file/d/1CIKZUAkMRVPA2FV50V4yCxmR5hIf-mG-/view?usp=drivesdk
Himalayan Quail.png,https://drive.google.com/file/d/1dqZSIVJl83y6wNnjscBlm2ajagTnhVly/view?usp=drivesdk
Blood pheasant_cruentus.png,https://drive.google.com/file/d/1Nue9OLlwObpfP4Mb-y2hHCTaFe3ZNql-/view?usp=drivesdk
Kalij Pheasant_lathami.png,https://drive.google.com/file/d/1tTfflQzy72RvtwNB86KINGRNlYP4jpNp/view?usp=drivesdk
Bengal Florican_F & M.png,https://drive.google.com/file/d/1Y_3ESygzAhKO9RyO-q0Eg414Mtx_HMSR/view?usp=drivesdk
Blyth's Tragopan blythii_m & f.png,https://drive.google.com/file/d/1SWeeZmQUJnJIXidNS8erlisf1P_y2AZr/view?usp=drivesdk
Satyr Tragopan.png,https://drive.google.com/file/d/1TNxZvgkP3PVGkfRvvy6x2qXgANH6OH-p/view?usp=drivesdk
Chinese Frankolin_F.png,https://drive.google.com/file/d/1g5rLJ1a1vFGIUbG5DkFIcn6RnyJzsUK5/view?usp=drivesdk
Swamp Francolin.png,https://drive.google.com/file/d/1O48Kpuv0y4O1fprbx-dczX0GgeupJRYh/view?usp=drivesdk
Chestnut-breasted Patridge.png,https://drive.google.com/file/d/1c-OUgBGwka52d0VCPDCZBjFJAgPxXXfc/view?usp=drivesdk
Rufous-throated Patridge.png,https://drive.google.com/file/d/19iOax--8-JHw7K3CaWgWik_OPEo694Vh/view?usp=drivesdk
Rain Quail.png,https://drive.google.com/file/d/1YApYZH56D8MjmoN7D-riHxJx88EFvDz6/view?usp=drivesdk
Mrs Humes's Pheasant_M.png,https://drive.google.com/file/d/15K9o6c3ynEnrFbpDQfSNH9FG5wv563Ah/view?usp=drivesdk
Lesser Florican.png,https://drive.google.com/file/d/1NsrJKDb15bdCXqVZj7y7G2ZE-ECZVrzq/view?usp=drivesdk
Mrs Humes's Pheasant_F.png,https://drive.google.com/file/d/1Ux5gjlKOP3AjcFR9x8pgfqXvDlPzwdmN/view?usp=drivesdk
Mountain Bamboo Patridge.png,https://drive.google.com/file/d/1ApTJhHAW5KTUIxtEWtf8KKFL5hi70zgv/view?usp=drivesdk
Green Peafowl.png,https://drive.google.com/file/d/1XrZSmfhrbeaX6xv-i379QpnkouCS2EOK/view?usp=drivesdk
Chinese Frankolin_M.png,https://drive.google.com/file/d/1qtAN48epZvGdV06oooMBTDVTXwLJYQ-M/view?usp=drivesdk
King Quail.png,https://drive.google.com/file/d/1nvJi0oz1C98hFYpRiijZjP1tp9VNnz5m/view?usp=drivesdk
Kalij Pheasnat_hamiltonii.png,https://drive.google.com/file/d/11SFMsZCVlGfzjJFB2PRbtn27AK_v4_d6/view?usp=drivesdk
Kalij Pheasant_F.png,https://drive.google.com/file/d/1BVE0JA2uSyM6WVEYNJ_dX8S0xrDYwVAr/view?usp=drivesdk
Western Tragopan.png,https://drive.google.com/file/d/1bbVq11NhPapsclo7PbnRiqNFSXk44CWv/view?usp=drivesdk
Koklass Pheasant.png,https://drive.google.com/file/d/1RECHaJ7NlY9l_STBvDGkfqNOldkXN3tE/view?usp=drivesdk
Common Quail.png,https://drive.google.com/file/d/1eZrcV9gecc0gfsXgmXt5zxUUmL0B2I1w/view?usp=drivesdk
Cheer Pheasant.png,https://drive.google.com/file/d/1K8kfSCcad9oa4TznmccS-L3Zno95R3G3/view?usp=drivesdk
Black Francolin.png,https://drive.google.com/file/d/11N0O2tMAfWefP0S1D-WwlwP2DtLJzbcl/view?usp=drivesdk
Himalayan Monal.png,https://drive.google.com/file/d/1X_qSEECYbGNrZalKcdv1Lxcc_v87_oye/view?usp=drivesdk
Painted Spurfowl f.png,https://drive.google.com/file/d/15Vl0pSVl3DAwQ4uQrummnhUIXBmVdLT3/view?usp=drivesdk
White cheeked partridge.png,https://drive.google.com/file/d/1GcYENAigutVRblwWnS3ilsBLgJ4N6ODh/view?usp=drivesdk
Peacock pheasant.png,https://drive.google.com/file/d/1H3sqMhYab-v1dIeRF6hxDLpeOib6S8z8/view?usp=drivesdk
Red Spurfowl m.png,https://drive.google.com/file/d/0B2IRT-hfS6uXMDQ2YWRpX204YWc/view?usp=drivesdk&resourcekey=0-cg9DjWyPcfC0JnI-2KHMdg
Red Junglefowl m and f.png,https://drive.google.com/file/d/0B2IRT-hfS6uXbGNFNFRvcGJLUTA/view?usp=drivesdk&resourcekey=0-ilPuxEQvPNgFCTKRGHMFhA
Tibetan Snowcock.png,https://drive.google.com/file/d/0B2IRT-hfS6uXQjZ3eXB6aWM3aEk/view?usp=drivesdk&resourcekey=0-I-tL85SFuEMVmAv75RlMig
Tibetan Partridge.png,https://drive.google.com/file/d/0B2IRT-hfS6uXTDZZcmcycEtZU3c/view?usp=drivesdk&resourcekey=0-0iBoKBWI02V325OAnxx1FA
Snow Partridge.png,https://drive.google.com/file/d/0B2IRT-hfS6uXWjdrejY5MU5tNEk/view?usp=drivesdk&resourcekey=0-DrF0j6lipLvO8RbaA6Fn_Q
Rock Bush Quail.png,https://drive.google.com/file/d/0B2IRT-hfS6uXV2xaYXZzaGJ2QmM/view?usp=drivesdk&resourcekey=0-bPRXXS4tHYAE3zi8c2qXyg
Jungle Bush Quail.png,https://drive.google.com/file/d/0B2IRT-hfS6uXRDlSLW91eGlKOXM/view?usp=drivesdk&resourcekey=0-HzOwQBZbl731JRiYwS2zkA
Indian Peafowl.png,https://drive.google.com/file/d/0B2IRT-hfS6uXeUF0VTdVazBDODA/view?usp=drivesdk&resourcekey=0-VFA9zL8d74zMepHoLuURUw
Himalayan Snowcock.png,https://drive.google.com/file/d/0B2IRT-hfS6uXY0R0S25xSll0bHM/view?usp=drivesdk&resourcekey=0-j7owYoeC8TEdCylwGNWsUw
Grey Junglefowl.png,https://drive.google.com/file/d/0B2IRT-hfS6uXY2c0Rks2NjI2amM/view?usp=drivesdk&resourcekey=0-CLUNKl229azP7EMxtvFuAg
Grey Francolin.png,https://drive.google.com/file/d/0B2IRT-hfS6uXVGNJSGd2SjdfT1E/view?usp=drivesdk&resourcekey=0-owMkqxGNRz8ZGS4eO4ndrA
Common Chaffinch_f.png,https://drive.google.com/file/d/1PdiwBxq-GVb4PQJiG4R_fg2u0zwxBwXm/view?usp=drivesdk
Common Chaffinch_nbr m.png,https://drive.google.com/file/d/1eCLE0Lu_g6E5py0DQkVtEvEv2jBzaGp9/view?usp=drivesdk
Scarlet Finch_F.png,https://drive.google.com/file/d/15Ld6s_beDintP4lTyXDr77NX-NQm1kLA/view?usp=drivesdk
Scarlet Finch_M.png,https://drive.google.com/file/d/1Z1GEpc9hb2vAH1XQNtWHhrwosvmkzRVm/view?usp=drivesdk
Collared Grosbeak_m & f.png,https://drive.google.com/file/d/17sDm8qo96tV6MHDTBrEi32M_nt_2Xy2U/view?usp=drivesdk
Brambling_br M.png,https://drive.google.com/file/d/1TSUa2NNU8X2UPqJ2RtDobve6ujUbFZhY/view?usp=drivesdk
Brambling_nbr M & F.png,https://drive.google.com/file/d/13b3zdq-kRGp1nEmfgplUJQbHOkLn8LBI/view?usp=drivesdk
Himalayan Spot-winged Rosefinch_m & f.png,https://drive.google.com/file/d/1BQCmTVVuCTJSuaBy5Ma0PDbXN-MOpH9e/view?usp=drivesdk
Himalayan Beautiful Rosefinch_m & f.png,https://drive.google.com/file/d/19n-_6f5kfhWSWbpLJYmns5BsbgZy3uCT/view?usp=drivesdk
Grey-necked Bunting_m & f.png,https://drive.google.com/file/d/1-0uTGaHBz4cWWyfKhzPsZlyZISiCCO70/view?usp=drivesdk
Red-headed Bunting.png,https://drive.google.com/file/d/1J2cTYFxVAGsdUCNt1f2JHuIqIDmvpbMZ/view?usp=drivesdk
Red-headed Bunting_nbr.png,https://drive.google.com/file/d/1e4oBa6cSogT7X-c2AUoYdQHaZh9vSaLs/view?usp=drivesdk
Red-headed Bunting_br.png,https://drive.google.com/file/d/1GQ4S_tX1L-Im9SQ1YKJ-OeqgD49Yokve/view?usp=drivesdk
Black-headed Bunting.png,https://drive.google.com/file/d/1JnehyH-GMpk72MaGZHbhNvcd2ctO8uZH/view?usp=drivesdk
Black-headed Bunting_br.png,https://drive.google.com/file/d/1UXk3F6OeGoP8SN4TjNibvxAnfjqIrpjc/view?usp=drivesdk
Black-headed Bunting_nbr.png,https://drive.google.com/file/d/1v1AKMwN3TZWvJRR_oqOTQcwFy6Ul_-sG/view?usp=drivesdk
white capped bunting.png,https://drive.google.com/file/d/1JroP2IMiwbdwlEY1toSJnIZjZiavMCl1/view?usp=drivesdk
Dark-fronted Rosefinch_F & M.png,https://drive.google.com/file/d/1ExzTEIbYusy18L9AFx_w1KmYhwupqdah/view?usp=drivesdk
Brown Bullfinch.png,https://drive.google.com/file/d/1_Dnk46xsZCYLbQ5E7yaxLFQel39G1mSm/view?usp=drivesdk
Spectacled Finch.png,https://drive.google.com/file/d/1F_OqBgAIshtaBypcyO-cESs4r7bfKEar/view?usp=drivesdk
Himalayan White browed Rosefinch.png,https://drive.google.com/file/d/1LLmJp0rk0-4nlNEOejYv3hSOoEhocfcf/view?usp=drivesdk
White winged Grosbeak.png,https://drive.google.com/file/d/1mRbGLCCwOdx9we3Uf01NYvYKtGbcY5IA/view?usp=drivesdk
Orange Bullfinch.png,https://drive.google.com/file/d/1t9_zjVaSowkqUkFqp1dqw77Elom9TOef/view?usp=drivesdk
Red headed Bullfinch.png,https://drive.google.com/file/d/15j8ZGb4Hvihg7fWcRPu6F--38AI49dCV/view?usp=drivesdk
Pine Bunting.png,https://drive.google.com/file/d/1cNJV6EWb4NPEq8qj_Aa9Qd952PORFyYS/view?usp=drivesdk
Yellowhammer_male and female.png,https://drive.google.com/file/d/1kPWl6Dfpsq4IxFskQK1kiqCgHBURvKzb/view?usp=drivesdk
Fire-fronted Serin.png,https://drive.google.com/file/d/1y-ff2dyJqxLlrWJaMRT4YjptxYlQ9mMS/view?usp=drivesdk
Little Bunting.png,https://drive.google.com/file/d/1LL5dqfTQpzEe0byYCOVIzPrbd5FupnfX/view?usp=drivesdk
Spot-winged Grosbeak.png,https://drive.google.com/file/d/1wcpMUoA_oWJWuDuHwSujcmfLQgacZLD9/view?usp=drivesdk
Black-and-yellow Grosbeak.png,https://drive.google.com/file/d/1wfpOOcNZsivmkJGRWcmL8tVnG1mEzXJg/view?usp=drivesdk
Crested Bunting m and f.png,https://drive.google.com/file/d/1RD2JESW2MgAv0tWj8zK293cEwxrMNph0/view?usp=drivesdk
Yellow-breasted Greenfinch_M.png,https://drive.google.com/file/d/1sD9Pp68yqUdgncTV_Em2gbA8HyXmkkbb/view?usp=drivesdk
Yellow-breasted Greenfinch_F.png,https://drive.google.com/file/d/1MDf7aq_gDn2AI4EG4bQl_iMy8E2jL0tl/view?usp=drivesdk
Twite.png,https://drive.google.com/file/d/1OO-xC1ffeDu4lYDuTFpX1rPBbZw7gjaX/view?usp=drivesdk
Red-mantled Rosefinch f.png,https://drive.google.com/file/d/1XlJn_XvUAPHEbjZtEaXWOTcSVbG4NoJu/view?usp=drivesdk
Red-fronted Rosefinch m.png,https://drive.google.com/file/d/1lJeq6QQ4GAPzlPjsiLh6O8qEMMB1hcB0/view?usp=drivesdk
Mongolian Finch f.png,https://drive.google.com/file/d/1M9_iVLCOdPPtWnqZVaYhtth3Z-ACArjL/view?usp=drivesdk
Great Rosefinch m.png,https://drive.google.com/file/d/1qVQ5iIeGiFhADk_HvOaO6W1yr4ruFQD-/view?usp=drivesdk
Brandt's Mountain Finch.png,https://drive.google.com/file/d/19u6n36UO391_XvT_ogdXB7v2KKl0a6v_/view?usp=drivesdk
Blanford's Snowfinch.png,https://drive.google.com/file/d/1G5zS-EhSNQZOuWHTrb3Al4WUIIFJ8pvf/view?usp=drivesdk
Tibetan Snowfinch.png,https://drive.google.com/file/d/1yzfhHw7F-SWDpidpUBWG9Uc8xEgmlC4B/view?usp=drivesdk
Streaked Rosefinch m.png,https://drive.google.com/file/d/1nkOodu6Fv0QTPuzoqR2Dmix4jyNIPoKI/view?usp=drivesdk
Streaked Rosefinch f.png,https://drive.google.com/file/d/1QVJWYRlPmPEUA7ajDiED1Lv_3OxaELQE/view?usp=drivesdk
Red-mantled Rosefinch m.png,https://drive.google.com/file/d/1FJ684Ci0BSETpRl-VbG9LLZB4eG8USsE/view?usp=drivesdk
Red-fronted Rosefinch f.png,https://drive.google.com/file/d/1aJ7RMd3-AnfCzFbmyKO5yOqEoWctDLsH/view?usp=drivesdk
Plain Mountain Finch.png,https://drive.google.com/file/d/1bIr9wLnTThdXYfZnabclfeh-8hABAdRn/view?usp=drivesdk
Pink-browed Rosefinch m.png,https://drive.google.com/file/d/1iJuOUWuW2VqTmY1CcbCtPgcxLBRNozHO/view?usp=drivesdk
Pink-browed Rosefinch f.png,https://drive.google.com/file/d/1Yoh6YX-S5fawO-O7C2KZlnZkpNobxsdT/view?usp=drivesdk
Mongolian Finch m.png,https://drive.google.com/file/d/1t3aOeXHKjIszcSV3zjS8N1O6AedAFUfz/view?usp=drivesdk
Great Rosefinch f.png,https://drive.google.com/file/d/1V_OoJMRd_taglcdlZp5GHzYDy6TPzJ04/view?usp=drivesdk
European Goldfinch new.png,https://drive.google.com/file/d/1meBnrgKMIpAvDAspAfHK_oiNEc7us9Sq/view?usp=drivesdk
Common Rosefinch m.png,https://drive.google.com/file/d/1XBiyri1dZgDHZSBu4FvlyFyHlv3iDuLa/view?usp=drivesdk
Common Rosefinch f.png,https://drive.google.com/file/d/1TRp7VKnNTarFoy8_2uYsNFPXGM7WyNDE/view?usp=drivesdk
European Goldfinch.png,https://drive.google.com/file/d/1c02eJ4d8L6HeRsHwvlluRR9e1sHFAzaO/view?usp=drivesdk
Rock bunting.png,https://drive.google.com/file/d/1ljXr4lyNk2t7EE0-WBoQtgqNhJjO7F0r/view?usp=drivesdk
Tawny Pipit.png,https://drive.google.com/file/d/1wesFI-sTdZERGi1WRmGmpR4J7CoMFLdC/view?usp=drivesdk
Long-billed Pipit.png,https://drive.google.com/file/d/1rZerypNHh_gny2R24YBCTrekTvrMyE08/view?usp=drivesdk
Grey Wagtail_Male_1.png,https://drive.google.com/file/d/1mFOOVy9Gw8Jb47aF3zdJ4aq_AbyMoXKd/view?usp=drivesdk
Grey Wagtail_M.png,https://drive.google.com/file/d/1UUbEjeodu2r9XhpD7dfUNs-Aa1Zjwp6w/view?usp=drivesdk
Yellow Wagtail thunbergi m.png,https://drive.google.com/file/d/14UGl_hQHsaOl_VBq3kDoTuLyb0bz44j3/view?usp=drivesdk
Tree Pipit.png,https://drive.google.com/file/d/1dRPmgrl1kIPlsC4cfGePo7dbd4jCZdyq/view?usp=drivesdk
Olive backed pipit.png,https://drive.google.com/file/d/1Co5RSCM8I8lMk_-n9t4AMtrnSPyR-PfF/view?usp=drivesdk
Nilgiri Pipit.png,https://drive.google.com/file/d/0B2IRT-hfS6uXZnVheUY0bGQyaTQ/view?usp=drivesdk&resourcekey=0-sxeZYMlayGt2c44BafYZXw
Paddyfield Pipit.png,https://drive.google.com/file/d/0B2IRT-hfS6uXRjNZZkoydlBxU2c/view?usp=drivesdk&resourcekey=0-s7PfdMdq4IH585miGBB6eQ
Forest Wagtail.png,https://drive.google.com/file/d/0B2IRT-hfS6uXUGVhTlNaTWRXaWs/view?usp=drivesdk&resourcekey=0-S4v3JJ_cepiGjJScBLE-YQ
Yellow Wagtail.png,https://drive.google.com/file/d/0B2IRT-hfS6uXcklLSFJqd0g1azA/view?usp=drivesdk&resourcekey=0-13gLVlSBYeTDxlVs6qLhrQ
White-browed Wagtail.png,https://drive.google.com/file/d/0B2IRT-hfS6uXeUFxcHVLX1pOOW8/view?usp=drivesdk&resourcekey=0-1d64n0e_ETYMftKlppKWhQ
White Wagtail.png,https://drive.google.com/file/d/0B2IRT-hfS6uXWWkydUVZcm9EOUE/view?usp=drivesdk&resourcekey=0-EKs8tfmwLgw3B5Xa3n5DOQ
Upland Pipit.png,https://drive.google.com/file/d/0B2IRT-hfS6uXekxuX254azFST0k/view?usp=drivesdk&resourcekey=0-hygmWMFTPlLO3fWfp-XJwg
Rosy Pipit.png,https://drive.google.com/file/d/0B2IRT-hfS6uXSllKRk1oNE93TkU/view?usp=drivesdk&resourcekey=0-Rms6mralL9A9hYo0aVw_YA
Grey Wagtail.png,https://drive.google.com/file/d/0B2IRT-hfS6uXWWZKdl9hTFdLTzA/view?usp=drivesdk&resourcekey=0-DbXOhDuMJGI5UtxqpOZmhg
Citrine Wagtail.png,https://drive.google.com/file/d/0B2IRT-hfS6uXNVl3eUpPVTdsVmc/view?usp=drivesdk&resourcekey=0-ttYV0OzT-7dk97z0TiWN7w
Black-throated Accentor.png,https://drive.google.com/file/d/1BWJ1gK8eljNmjApqwF73Gcwb0qruv0NE/view?usp=drivesdk
Rufous-breasted Accentor.png,https://drive.google.com/file/d/0B2IRT-hfS6uXaVJtX0lVN3d1Wlk/view?usp=drivesdk&resourcekey=0-lrFmZ4dXr1TBpmQy_tgkEQ
Robin Accentor.png,https://drive.google.com/file/d/0B2IRT-hfS6uXQy1YanVXNXIxcm8/view?usp=drivesdk&resourcekey=0-YNmnaFOj0bQlJz4SX9Q4lQ
Brown Accentor.png,https://drive.google.com/file/d/0B2IRT-hfS6uXRW9rdHd5WERmR1U/view?usp=drivesdk&resourcekey=0-jdOfTawO8jaJLkvwJyrN5Q
Altai Accentor.png,https://drive.google.com/file/d/0B2IRT-hfS6uXcm10QXlvNkRvX1U/view?usp=drivesdk&resourcekey=0-acMwdlCt4Mg9KFkv5DzFlA
Alpine Accentor.png,https://drive.google.com/file/d/0B2IRT-hfS6uXeHZEWUttRHUzNTg/view?usp=drivesdk&resourcekey=0-UJjsdUdiiEk8P5zEXS_tXg
Trumpeter Finch.png,https://drive.google.com/file/d/1lhNWbRmwyqy4pfF-HDLp-Of8d09ncbe2/view?usp=drivesdk
Sind Sparrow.png,https://drive.google.com/file/d/1rubG59cvI5uFp1BAs-95xnUDsW3MxoOk/view?usp=drivesdk
Green Avadavat_m & f.png,https://drive.google.com/file/d/1jnXlipa9IorJspj32OFw_BPkDYlDYw3Q/view?usp=drivesdk
Eurasian Tree Sparrow_malccensis.png,https://drive.google.com/file/d/1F8rGUbFCQXNuTFWr83lEN_xlFU4srxiD/view?usp=drivesdk
Baya Weaver_burmanicus.png,https://drive.google.com/file/d/174Aa9tHW_O49X0VFVrk7zC3H8Q-v5r9E/view?usp=drivesdk
Streaked Weaver f.png,https://drive.google.com/file/d/1VKVop3atN7NJRm6JmHSkN4nVnqi8SKp_/view?usp=drivesdk
Streaked Weaver m.png,https://drive.google.com/file/d/1YBHi8eMQHVeo8-PrYXR7NwTcul5uF_vG/view?usp=drivesdk
Sind Sparrow-f.png,https://drive.google.com/file/d/19TYJ9qaVS7VWwuL43B0HC_V3UeXF3s1d/view?usp=drivesdk
Sind Sparrow-m.png,https://drive.google.com/file/d/1-Cc7Lz90FMUqx_YSSi6_Te2HCUw5zUOe/view?usp=drivesdk
Yellow-throated Sparrow_1.png,https://drive.google.com/file/d/0B2IRT-hfS6uXc3pwWjJpM0hzVms/view?usp=drivesdk&resourcekey=0-OK8hB8K9kR4NeGB0J_0eIQ
Yellow-throated Sparrow.png,https://drive.google.com/file/d/0B2IRT-hfS6uXZjNqMzVsVF9lckE/view?usp=drivesdk&resourcekey=0-b3_T5O-WOi_0w08_nGo9LA
European Tree Sparrow.png,https://drive.google.com/file/d/1cbnhQtY_y_TFjgWQEo_JCsAPQeTuMg-N/view?usp=drivesdk
Bengal Weaver br 2.png,https://drive.google.com/file/d/1d9-T-YM1RTSjbLED4H0SFs0ZVVA7KRwD/view?usp=drivesdk
Bengal Weaver br.png,https://drive.google.com/file/d/1Uxbhpfn_44ULOX5Svb5vf6ER_c2grk82/view?usp=drivesdk
Bengal Weaver.png,https://drive.google.com/file/d/1hHeHRxWv18dXf9xVc5n1m8py6-ug8zX5/view?usp=drivesdk
Tri-colored Munia.png,https://drive.google.com/file/d/1WoYAUAXZHk5OAtCAiu00Y-HOiBjjrPH1/view?usp=drivesdk
Russet Sparrow_F.png,https://drive.google.com/file/d/1xOaGBLHTJ0oUACc_i30voCkLufvxs_P2/view?usp=drivesdk
Russet Sparrow_M_1.png,https://drive.google.com/file/d/1xbjMDlBoqe7q6_jplTdChrrQnL7IVbxO/view?usp=drivesdk
Red Avadavat m.png,https://drive.google.com/file/d/1nTGifbUZt8zzxi5_QlzPCZLme5KaqxzT/view?usp=drivesdk
